Date;Open;High;Low;Close;Adj Close;Open;High;Low;Close;Adj Close;Volume;;Retorno de i;
30/06/2018;6385,430176;6429,5;6262,720215;6339,040039;6339,040039;6.385.430.176;6.429.500.000;6.262.720.215;6.339.040.039;6.339.040.039;259708490;;0,042712;
01/07/2018;6342,689941;6673,709961;5537,859863;6615,660156;6615,660156;6.342.689.941;6.673.709.961;5.537.859.863;6.615.660.156;6.615.660.156;465915661;;-0,016165;
02/07/2018;6616,600098;6670,299805;6473,47998;6509,580078;6509,580078;6.616.600.098;6.670.299.805;6.473.479.980;6.509.580.078;6.509.580.078;356390898;;0,012288;
03/07/2018;6508,430176;6777,970215;6411,129883;6590,060059;6590,060059;6.508.430.176;6.777.970.215;6.411.129.883;6.590.060.059;6.590.060.059;412202352;;-0,008419;
04/07/2018;6589,77002;6691,319824;6448,22998;6534,810059;6534,810059;6.589.770.020;6.691.319.824;6.448.229.980;6.534.810.059;6.534.810.059;421189063;;0,010232;
05/07/2018;6534,810059;6633,439941;6458,140137;6602,02002;6602,02002;6.534.810.059;6.633.439.941;6.458.140.137;6.602.020.020;6.602.020.020;310759733;;0,023363;
06/07/2018;6602,029785;6814,419922;6518,22998;6758,080078;6758,080078;6.602.029.785;6.814.419.922;6.518.229.980;6.758.080.078;6.758.080.078;277167900;;-0,00753;
07/07/2018;6758,080078;6782,850098;6684,149902;6707,379883;6707,379883;6.758.080.078;6.782.850.098;6.684.149.902;6.707.379.883;6.707.379.883;268455446;;-0,005762;
08/07/2018;6707,459961;6803,100098;6625,580078;6668,839844;6668,839844;6.707.459.961;6.803.100.098;6.625.580.078;6.668.839.844;6.668.839.844;328316145;;-0,05581;
09/07/2018;6668,839844;6683,609863;6277,22998;6306,850098;6306,850098;6.668.839.844;6.683.609.863;6.277.229.980;6.306.850.098;6.306.850.098;470432142;;0,01378;
10/07/2018;6306,870117;6405,589844;6293,680176;6394,359863;6394,359863;6.306.870.117;6.405.589.844;6.293.680.176;6.394.359.863;6.394.359.863;327667754;;-0,022259;
11/07/2018;6394,359863;6394,930176;6084;6253,600098;6253,600098;6.394.359.863;6.394.930.176;6.084.000.000;6.253.600.098;6.253.600.098;409078182;;-0,003808;
12/07/2018;6253,660156;6349,209961;6131,540039;6229,830078;6229,830078;6.253.660.156;6.349.209.961;6.131.540.039;6.229.830.078;6.229.830.078;319802271;;0,006228;
13/07/2018;6229,609863;6332,459961;6190,180176;6268,75;6268,75;6.229.609.863;6.332.459.961;6.190.180.176;6.268.750.000;6.268.750.000;174416786;;0,015121;
14/07/2018;6268,319824;6401,5;6245,75;6364,259766;6364,259766;6.268.319.824;6.401.500.000;6.245.750.000;6.364.259.766;6.364.259.766;218543291;;0,057444;
15/07/2018;6364,259766;6761,839844;6349,830078;6740,549805;6740,549805;6.364.259.766;6.761.839.844;6.349.830.078;6.740.549.805;6.740.549.805;494264915;;0,083384;
16/07/2018;6740,540039;7476,240234;6677,560059;7326,700195;7326,700195;6.740.540.039;7.476.240.234;6.677.560.059;7.326.700.195;7.326.700.195;799401451;;0,007708;
17/07/2018;7326,759766;7590,649902;7253,709961;7383,390137;7383,390137;7.326.759.766;7.590.649.902;7.253.709.961;7.383.390.137;7.383.390.137;788460811;;0,012666;
18/07/2018;7383,390137;7563,700195;7289,899902;7477,5;7477,5;7.383.390.137;7.563.700.195;7.289.899.902;7.477.500.000;7.477.500.000;522544440;;-0,019387;
19/07/2018;7477,100098;7676,549805;7279,339844;7333,930176;7333,930176;7.477.100.098;7.676.549.805;7.279.339.844;7.333.930.176;7.333.930.176;603034414;;0,009698;
20/07/2018;7333,930176;7453,069824;7220,370117;7405,399902;7405,399902;7.333.930.176;7.453.069.824;7.220.370.117;7.405.399.902;7.405.399.902;297440355;;-0,000913;
21/07/2018;7405,399902;7569,279785;7345,25;7398,640137;7398,640137;7.405.399.902;7.569.279.785;7.345.250.000;7.398.640.137;7.398.640.137;355565264;;0,042259;
22/07/2018;7398,640137;7798,589844;7376,660156;7718;7718;7.398.640.137;7.798.589.844;7.376.660.156;7.718.000.000;7.718.000.000;745533303;;0,084179;
23/07/2018;7718;8485,709961;7692,160156;8395,820313;8395,820313;7.718.000.000;8.485.709.961;7.692.160.156;8.395.820.313;8.395.820.313;1166560702;;-0,027237;
24/07/2018;8395,80957;8481,110352;8061,069824;8170,22998;8170,22998;8.395.809.570;8.481.110.352;8.061.069.824;8.170.229.980;8.170.229.980;736530740;;-0,02893;
25/07/2018;8170,370117;8302,240234;7862,669922;7937,25;7937,25;8.170.370.117;8.302.240.234;7.862.669.922;7.937.250.000;7.937.250.000;643953970;;0,030479;
26/07/2018;7937,100098;8278,009766;7806,25;8182,890137;8182,890137;7.937.100.098;8.278.009.766;7.806.250.000;8.182.890.137;8.182.890.137;646256012;;0,005846;
27/07/2018;8182,879883;8238,040039;8070,040039;8230,870117;8230,870117;8.182.879.883;8.238.040.039;8.070.040.039;8.230.870.117;8.230.870.117;295872316;;-0,001713;
28/07/2018;8230,820313;8291,549805;8123,529785;8216,780273;8216,780273;8.230.820.313;8.291.549.805;8.123.529.785;8.216.780.273;8.216.780.273;280233415;;-0,004968;
29/07/2018;8216,700195;8273,610352;7867,439941;8176,060059;8176,060059;8.216.700.195;8.273.610.352;7.867.439.941;8.176.060.059;8.176.060.059;681120739;;-0,055416;
30/07/2018;8176,080078;8176,27002;7663,700195;7735,299805;7735,299805;8.176.080.078;8.176.270.020;7.663.700.195;7.735.299.805;7.735.299.805;765186307;;-0,016213;
31/07/2018;7736,25;7760,740234;7449,310059;7610,899902;7610,899902;7.736.250.000;7.760.740.234;7.449.310.059;7.610.899.902;7.610.899.902;595404848;;-0,009049;
01/08/2018;7610,899902;7713,319824;7470,859863;7542,339844;7542,339844;7.610.899.902;7.713.319.824;7.470.859.863;7.542.339.844;7.542.339.844;424093581;;-0,016677;
02/08/2018;7542,339844;7542,490234;7296,759766;7417,600098;7417,600098;7.542.339.844;7.542.490.234;7.296.759.766;7.417.600.098;7.417.600.098;586982505;;-0,055393;
03/08/2018;7417,600098;7490,890137;6940,149902;7017,890137;7017,890137;7.417.600.098;7.490.890.137;6.940.149.902;7.017.890.137;7.017.890.137;534002935;;0,003485;
04/08/2018;7017,890137;7092,529785;6898,310059;7042,390137;7042,390137;7.017.890.137;7.092.529.785;6.898.310.059;7.042.390.137;7.042.390.137;368914046;;-0,013813;
05/08/2018;7042,569824;7160,399902;6854,790039;6945,779785;6945,779785;7.042.569.824;7.160.399.902;6.854.790.039;6.945.779.785;6.945.779.785;410408444;;-0,032569;
06/08/2018;6945,77002;7150,859863;6685,02002;6723,209961;6723,209961;6.945.770.020;7.150.859.863;6.685.020.020;6.723.209.961;6.723.209.961;575690006;;-0,067397;
07/08/2018;6723,290039;6723,990234;6133,029785;6285,02002;6285,02002;6.723.290.039;6.723.990.234;6.133.029.785;6.285.020.020;6.285.020.020;838853615;;0,040263;
08/08/2018;6285,060059;6631,22998;6195,02002;6543,240234;6543,240234;6.285.060.059;6.631.229.980;6.195.020.020;6.543.240.234;6.543.240.234;575748446;;-0,061426;
09/08/2018;6543,25;6582,140137;6025,910156;6153,410156;6153,410156;6.543.250.000;6.582.140.137;6.025.910.156;6.153.410.156;6.153.410.156;639457019;;0,014381;
10/08/2018;6152,950195;6488,549805;6014,259766;6242,540039;6242,540039;6.152.950.195;6.488.549.805;6.014.259.766;6.242.540.039;6.242.540.039;545722619;;0,012794;
11/08/2018;6242,529785;6483,390137;6176,890137;6322,919922;6322,919922;6.242.529.785;6.483.390.137;6.176.890.137;6.322.919.922;6.322.919.922;366460108;;-0,00949;
12/08/2018;6322,410156;6545,02002;6157,029785;6263,200195;6263,200195;6.322.410.156;6.545.020.020;6.157.029.785;6.263.200.195;6.263.200.195;452431672;;-0,010206;
13/08/2018;6263,200195;6266,5;5891,870117;6199,600098;6199,600098;6.263.200.195;6.266.500.000;5.891.870.117;6.199.600.098;6.199.600.098;759847789;;0,011964;
14/08/2018;6199,629883;6620,069824;6193,629883;6274,220215;6274,220215;6.199.629.883;6.620.069.824;6.193.629.883;6.274.220.215;6.274.220.215;852103141;;0,007873;
15/08/2018;6274,220215;6478,069824;6217,330078;6323,810059;6323,810059;6.274.220.215;6.478.069.824;6.217.330.078;6.323.810.059;6.323.810.059;454679037;;0,041407;
16/08/2018;6323,810059;6594,720215;6300,450195;6591,160156;6591,160156;6.323.810.059;6.594.720.215;6.300.450.195;6.591.160.156;6.591.160.156;477089455;;-0,02854;
17/08/2018;6591,180176;6622,160156;6322,439941;6405,709961;6405,709961;6.591.180.176;6.622.160.156;6.322.439.941;6.405.709.961;6.405.709.961;336744293;;0,014948;
18/08/2018;6405,740234;6560,879883;6330,560059;6502,180176;6502,180176;6.405.740.234;6.560.879.883;6.330.560.059;6.502.180.176;6.502.180.176;253984821;;-0,036377;
19/08/2018;6502,240234;6537,540039;6248,390137;6269,899902;6269,899902;6.502.240.234;6.537.540.039;6.248.390.137;6.269.899.902;6.269.899.902;397981291;;0,034673;
20/08/2018;6270,089844;6506,689941;6259,810059;6491,109863;6491,109863;6.270.089.844;6.506.689.941;6.259.810.059;6.491.109.863;6.491.109.863;396746063;;-0,019442;
21/08/2018;6491,089844;6890,790039;6264,339844;6366,129883;6366,129883;6.491.089.844;6.890.790.039;6.264.339.844;6.366.129.883;6.366.129.883;764005011;;0,026785;
22/08/2018;6366,140137;6575,279785;6356,959961;6538,950195;6538,950195;6.366.140.137;6.575.279.785;6.356.959.961;6.538.950.195;6.538.950.195;340811486;;0,025667;
23/08/2018;6539,129883;6736,830078;6481,759766;6708,959961;6708,959961;6.539.129.883;6.736.830.078;6.481.759.766;6.708.959.961;6.708.959.961;382456858;;0,006033;
24/08/2018;6708,939941;6808,890137;6684,189941;6749,560059;6749,560059;6.708.939.941;6.808.890.137;6.684.189.941;6.749.560.059;6.749.560.059;258296664;;-0,0043;
25/08/2018;6749,709961;6793,169922;6588,47998;6720,600098;6720,600098;6.749.709.961;6.793.169.922;6.588.479.980;6.720.600.098;6.720.600.098;265820591;;0,028621;
26/08/2018;6720,600098;6944,209961;6674,839844;6915,72998;6915,72998;6.720.600.098;6.944.209.961;6.674.839.844;6.915.729.980;6.915.729.980;405769271;;0,025081;
27/08/2018;6915,919922;7136,709961;6877,200195;7091,379883;7091,379883;6.915.919.922;7.136.709.961;6.877.200.195;7.091.379.883;7.091.379.883;487789642;;-0,005569;
28/08/2018;7091,379883;7137,470215;6944,759766;7052;7052;7.091.379.883;7.137.470.215;6.944.759.766;7.052.000.000;7.052.000.000;356139022;;-0,007578;
29/08/2018;7051,609863;7072,640137;6818,689941;6998,759766;6998,759766;7.051.609.863;7.072.640.137;6.818.689.941;6.998.759.766;6.998.759.766;425475685;;0,004021;
30/08/2018;6998,759766;7096,72998;6903,080078;7026,959961;7026,959961;6.998.759.766;7.096.729.980;6.903.080.078;7.026.959.961;7.026.959.961;349131152;;0,024807;
31/08/2018;7026,959961;7272,029785;7025,580078;7203,459961;7203,459961;7.026.959.961;7.272.029.785;7.025.580.078;7.203.459.961;7.203.459.961;300301833;;0,013485;
01/09/2018;7203,459961;7384,379883;7144,709961;7301,259766;7301,259766;7.203.459.961;7.384.379.883;7.144.709.961;7.301.259.766;7.301.259.766;447453370;;-0,004284;
02/09/2018;7301,25;7350,580078;7204,890137;7270,049805;7270,049805;7.301.250.000;7.350.580.078;7.204.890.137;7.270.049.805;7.270.049.805;309327793;;0,013636;
03/09/2018;7270,049805;7417,649902;7246,759766;7369,859863;7369,859863;7.270.049.805;7.417.649.902;7.246.759.766;7.369.859.863;7.369.859.863;343762001;;-0,094541;
04/09/2018;7369,890137;7401,430176;6694,060059;6705,029785;6705,029785;7.369.890.137;7.401.430.176;6.694.060.059;6.705.029.785;6.705.029.785;797851163;;-0,028686;
05/09/2018;6705,060059;6727,189941;6295,109863;6515,419922;6515,419922;6.705.060.059;6.727.189.941;6.295.109.863;6.515.419.922;6.515.419.922;823309044;;-0,016035;
06/09/2018;6515,419922;6549,390137;6345,47998;6411,779785;6411,779785;6.515.419.922;6.549.390.137;6.345.479.980;6.411.779.785;6.411.779.785;344487244;;-0,033562;
07/09/2018;6413,120117;6480,569824;6134,759766;6200,160156;6200,160156;6.413.120.117;6.480.569.824;6.134.759.766;6.200.160.156;6.200.160.156;317380272;;0,007858;
08/09/2018;6200,22998;6451,25;6161,830078;6249,069824;6249,069824;6.200.229.980;6.451.250.000;6.161.830.078;6.249.069.824;6.249.069.824;244400344;;0,011987;
09/09/2018;6249,069824;6371,419922;6247,640137;6324,430176;6324,430176;6.249.069.824;6.371.419.922;6.247.640.137;6.324.430.176;6.324.430.176;320435279;;-0,004578;
10/09/2018;6324,430176;6415,509766;6199,189941;6295,540039;6295,540039;6.324.430.176;6.415.509.766;6.199.189.941;6.295.540.039;6.295.540.039;324512939;;0,006581;
11/09/2018;6295,540039;6357,890137;6208,279785;6337,109863;6337,109863;6.295.540.039;6.357.890.137;6.208.279.785;6.337.109.863;6.337.109.863;332537236;;0,024148;
12/09/2018;6337,080078;6534,890137;6337,080078;6492;6492;6.337.080.078;6.534.890.137;6.337.080.078;6.492.000.000;6.492.000.000;425090869;;-0,000923;
13/09/2018;6492,169922;6591,589844;6393,839844;6486,009766;6486,009766;6.492.169.922;6.591.589.844;6.393.839.844;6.486.009.766;6.486.009.766;377989402;;0,005546;
14/09/2018;6485,390137;6573,189941;6473,470215;6522,080078;6522,080078;6.485.390.137;6.573.189.941;6.473.470.215;6.522.080.078;6.522.080.078;208349557;;-0,003016;
15/09/2018;6522,680176;6525,049805;6404,310059;6502,439941;6502,439941;6.522.680.176;6.525.049.805;6.404.310.059;6.502.439.941;6.502.439.941;200545603;;-0,037761;
16/09/2018;6502,439941;6538,819824;6216,830078;6261,47998;6261,47998;6.502.439.941;6.538.819.824;6.216.830.078;6.261.479.980;6.261.479.980;399675966;;0,013477;
17/09/2018;6261,330078;6393,390137;6238,25;6346,439941;6346,439941;6.261.330.078;6.393.390.137;6.238.250.000;6.346.439.941;6.346.439.941;348485895;;0,008216;
18/09/2018;6346,439941;6522,899902;6131,02002;6398,799805;6398,799805;6.346.439.941;6.522.899.902;6.131.020.020;6.398.799.805;6.398.799.805;452379323;;0,016599;
19/09/2018;6398,830078;6551,930176;6361,330078;6505,899902;6505,899902;6.398.830.078;6.551.930.176;6.361.330.078;6.505.899.902;6.505.899.902;301619960;;0,038618;
20/09/2018;6505,970215;6785,220215;6501,009766;6762,060059;6762,060059;6.505.970.215;6.785.220.215;6.501.009.766;6.762.060.059;6.762.060.059;569642976;;-0,006745;
21/09/2018;6762,069824;6834,490234;6633,009766;6716,600098;6716,600098;6.762.069.824;6.834.490.234;6.633.009.766;6.716.600.098;6.716.600.098;261159308;;-0,002072;
22/09/2018;6716,600098;6768,560059;6663,899902;6702,700195;6702,700195;6.716.600.098;6.768.560.059;6.663.899.902;6.702.700.195;6.702.700.195;169080003;;-0,017939;
23/09/2018;6702,72998;6717,600098;6557,819824;6583,529785;6583,529785;6.702.729.980;6.717.600.098;6.557.819.824;6.583.529.785;6.583.529.785;324660682;;-0,022393;
24/09/2018;6583,529785;6583,540039;6333,209961;6437,740234;6437,740234;6.583.529.785;6.583.540.039;6.333.209.961;6.437.740.234;6.437.740.234;420279170;;0,003854;
25/09/2018;6437,740234;6543,919922;6383,160156;6462,600098;6462,600098;6.437.740.234;6.543.919.922;6.383.160.156;6.462.600.098;6.462.600.098;264402806;;0,034003;
26/09/2018;6462,600098;6733,939941;6434,759766;6686,129883;6686,129883;6.462.600.098;6.733.939.941;6.434.759.766;6.686.129.883;6.686.129.883;345096700;;-0,007619;
27/09/2018;6686,129883;6806,100098;6545,410156;6635,379883;6635,379883;6.686.129.883;6.806.100.098;6.545.410.156;6.635.379.883;6.635.379.883;497340510;;-0,004778;
28/09/2018;6635,399902;6635,419922;6474,22998;6603,75;6603,75;6.635.399.902;6.635.419.922;6.474.229.980;6.603.750.000;6.603.750.000;245055396;;0,003018;
29/09/2018;6603,75;6741,959961;6543,680176;6623,709961;6623,709961;6.603.750.000;6.741.959.961;6.543.680.176;6.623.709.961;6.623.709.961;174302164;;-0,004347;
30/09/2018;6623,819824;6662,600098;6510,540039;6594,97998;6594,97998;6.623.819.824;6.662.600.098;6.510.540.039;6.594.979.980;6.594.979.980;256959931;;-0,010596;
01/10/2018;6594,97998;6618,950195;6478,040039;6525,470215;6525,470215;6.594.979.980;6.618.950.195;6.478.040.039;6.525.470.215;6.525.470.215;267166277;;-0,005102;
02/10/2018;6525,459961;6537,069824;6428,97998;6492,259766;6492,259766;6.525.459.961;6.537.069.824;6.428.979.980;6.492.259.766;6.492.259.766;306385346;;0,013392;
03/10/2018;6492,609863;6622,319824;6486,859863;6579,790039;6579,790039;6.492.609.863;6.622.319.824;6.486.859.863;6.579.790.039;6.579.790.039;277614018;;0,008035;
04/10/2018;6580;6683,549805;6546,97998;6632,870117;6632,870117;6.580.000.000;6.683.549.805;6.546.979.980;6.632.870.117;6.632.870.117;262562344;;-0,006493;
05/10/2018;6632,879883;6637,080078;6563,25;6589,939941;6589,939941;6.632.879.883;6.637.080.078;6.563.250.000;6.589.939.941;6.589.939.941;162722103;;0,0017;
06/10/2018;6589,939941;6622,490234;6535,02002;6601,149902;6601,149902;6.589.939.941;6.622.490.234;6.535.020.020;6.601.149.902;6.601.149.902;179378859;;0,007383;
07/10/2018;6601,459961;6698,310059;6565,009766;6650,069824;6650,069824;6.601.459.961;6.698.310.059;6.565.009.766;6.650.069.824;6.650.069.824;313507433;;-0,002753;
08/10/2018;6650,069824;6657;6589,390137;6631,790039;6631,790039;6.650.069.824;6.657.000.000;6.589.390.137;6.631.790.039;6.631.790.039;213976678;;-0,007677;
09/10/2018;6631,790039;6633,220215;6487,859863;6581,069824;6581,069824;6.631.790.039;6.633.220.215;6.487.859.863;6.581.069.824;6.581.069.824;323664963;;-0,058122;
10/10/2018;6581,069824;6581,589844;6171,950195;6209,470215;6209,470215;6.581.069.824;6.581.589.844;6.171.950.195;6.209.470.215;6.209.470.215;654924117;;0,006642;
11/10/2018;6209,470215;6296,560059;6173,859863;6250,850098;6250,850098;6.209.470.215;6.296.560.059;6.173.859.863;6.250.850.098;6.250.850.098;289840137;;0,002623;
12/10/2018;6252,100098;6280,72998;6238,919922;6267,27002;6267,27002;6.252.100.098;6.280.729.980;6.238.919.922;6.267.270.020;6.267.270.020;137705035;;0,001668;
13/10/2018;6267,27002;6346,560059;6247,169922;6277,72998;6277,72998;6.267.270.020;6.346.560.059;6.247.169.922;6.277.729.980;6.277.729.980;215422888;;0,051932;
14/10/2018;6277,72998;7234,830078;6244,77002;6612,359863;6612,359863;6.277.729.980;7.234.830.078;6.244.770.020;6.612.359.863;6.612.359.863;1190524168;;-0,004442;
15/10/2018;6612,689941;6724,910156;6545,540039;6583,049805;6583,049805;6.612.689.941;6.724.910.156;6.545.540.039;6.583.049.805;6.583.049.805;324232509;;-0,001297;
16/10/2018;6583,049805;6589,200195;6511,600098;6574,52002;6574,52002;6.583.049.805;6.589.200.195;6.511.600.098;6.574.520.020;6.574.520.020;220418636;;-0,013136;
17/10/2018;6576,399902;6616,27002;6445,049805;6488,720215;6488,720215;6.576.399.902;6.616.270.020;6.445.049.805;6.488.720.215;6.488.720.215;331761115;;-0,003001;
18/10/2018;6489,370117;6503,089844;6449,359863;6469,279785;6469,279785;6.489.370.117;6.503.089.844;6.449.359.863;6.469.279.785;6.469.279.785;237855085;;0,003284;
19/10/2018;6469,279785;6645,200195;6395,450195;6490,560059;6490,560059;6.469.279.785;6.645.200.195;6.395.450.195;6.490.560.059;6.490.560.059;127185847;;0,002971;
20/10/2018;6490,600098;6557,390137;6474,470215;6509,870117;6509,870117;6.490.600.098;6.557.390.137;6.474.470.215;6.509.870.117;6.509.870.117;105283929;;-0,004101;
21/10/2018;6509,870117;6531,22998;6460,379883;6483,22998;6483,22998;6.509.870.117;6.531.229.980;6.460.379.883;6.483.229.980;6.483.229.980;202766914;;-0,002009;
22/10/2018;6484,319824;6496,200195;6438,990234;6470,220215;6470,220215;6.484.319.824;6.496.200.195;6.438.990.234;6.470.220.215;6.470.220.215;220913293;;0,000931;
